origin_airport_icao,origin_airport_iata,origin_airport_name,origin_city,region,country_code,origin_lat,origin_long,timezone,destination_airport_icao,destination_airport_iata,destination_airport_name,destination_airport_shortName,destination_airport_municipalityName,dest_lat,dest_long,destination_airport_countryCode,daily_flights,flight_time
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.43,04:40:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,04:20:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.14,04:10:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,4.43,04:20:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,3.57,04:05:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.86,04:00:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,1.71,04:25:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.43,04:35:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.29,04:10:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGGP,LPL,Liverpool John Lennon,Liverpool,John Lennon,53.3336,-2.84972,GB,1,04:15:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.71,05:00:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,0.71,04:05:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.57,04:25:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.43,04:05:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,0.43,03:15:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,03:40:00
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.43,03:55:00
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGCC,MAN,Manchester,Manchester,EGCC,53.3537,-2.27495,GB,7.43,04:35:00
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,EGGD,51.3827,-2.719089,GB,2.71,04:15:00
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGPH,EDI,Edinburgh,Edinburgh,EGPH,55.95,-3.372499,GB,2.29,04:50:00
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGPF,GLA,Glasgow,Glasgow,EGPF,55.8719,-4.43306,GB,1.71,04:45:00
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGAA,BFS,Belfast,Belfast,EGAA,54.6575,-6.215829,GB,1.14,04:40:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.43,03:45:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.86,04:05:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.71,03:15:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.43,03:30:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,03:45:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,0.29,04:15:00
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.29,03:53:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,4,03:38:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,2.43,03:25:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,2.29,01:35:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,2.29,02:55:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,2.14,02:40:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,1.71,03:15:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,1.71,03:05:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,1.58,03:20:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,Toulouse-Blagnac,43.6291,1.363819,FR,1.43,02:35:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,1.14,03:45:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,1.02,02:55:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1,03:30:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1,03:50:00
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.43,03:40:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,1.71,05:45:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1,04:45:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1,05:50:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.71,05:50:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.57,05:05:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.57,05:00:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.57,06:00:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.43,06:00:00
HEGN,HRG,Hurghada International Airport,Hurghada,Red-Sea,EG,27.17830086,33.79940033,Africa/Cairo,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.43,04:45:00
HEMA,RMF,Marsa Alam International Airport,Marsa Alam,Red-Sea,EG,25.5571003,34.58369827,Africa/Cairo,LIMC,MXP,Malpensa,Milan,Milan,45.6306,8.72811,IT,1.43,04:50:00
HEMA,RMF,Marsa Alam International Airport,Marsa Alam,Red-Sea,EG,25.5571003,34.58369827,Africa/Cairo,EDDB,BER,Berlin Brandenburg,Berlin,Berlin,52.35139,13.493889,DE,0.29,05:20:00
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,1.87,04:40:00
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,1.15,03:45:00
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1,05:40:00
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.86,05:45:00
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.57,06:00:00
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,0.43,
HESH,SSH,Sharm El Sheikh International Airport,Sharm el-Sheikh,South Sinai,EG,27.97730064,34.39500046,Africa/Cairo,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.29,05:55:00
LBSF,SOF,Sofia Airport,Sofia,Sofia-Capital,BG,42.69669342,23.41143608,Europe/Sofia,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.43,03:20:00
LBSF,SOF,Sofia Airport,Sofia,Sofia-Capital,BG,42.69669342,23.41143608,Europe/Sofia,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.86,03:40:00
LBSF,SOF,Sofia Airport,Sofia,Sofia-Capital,BG,42.69669342,23.41143608,Europe/Sofia,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.43,03:35:00
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.71,04:58:00
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.43,05:10:00
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,0.71,04:45:00
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.29,04:05:00
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EGGP,LPL,Liverpool John Lennon,Liverpool,John Lennon,53.3336,-2.84972,GB,0.29,05:25:00
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.14,05:15:00
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1,04:50:00
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.46,05:00:00
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,0.43,05:20:00
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.29,05:00:00
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGCC,MAN,Manchester,Manchester,EGCC,53.3537,-2.27495,GB,5,02:55:00
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGGD,BRS,Bristol,Bristol,EGGD,51.3827,-2.719089,GB,3,02:35:00
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGPH,EDI,Edinburgh,Edinburgh,EGPH,55.95,-3.372499,GB,1.71,03:15:00
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGPF,GLA,Glasgow,Glasgow,EGPF,55.8719,-4.43306,GB,1.71,03:15:00
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGAA,BFS,Belfast,Belfast,EGAA,54.6575,-6.215829,GB,0.86,03:10:00
LEAM,LEI,Almeria International Airport,Almeria,Andalusia,ES,36.84389877,-2.370100021,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,0.71,02:45:00
LEBB,BIO,Bilbao Airport,Bilbao,Basque-Country,ES,43.30110168,-2.910609961,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.29,01:40:00
LEBB,BIO,Bilbao Airport,Bilbao,Basque-Country,ES,43.30110168,-2.910609961,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,3.14,01:50:00
LEBB,BIO,Bilbao Airport,Bilbao,Basque-Country,ES,43.30110168,-2.910609961,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.29,02:05:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,13.3,02:00:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,9.46,02:25:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,8.86,02:00:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,7.88,01:45:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,4.72,01:40:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,4.15,02:45:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,3.71,02:40:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,2.29,02:00:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,2.16,01:20:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,2.14,02:25:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,2.14,01:30:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,2.05,01:55:00
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.86,02:25:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,20,01:20:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,11,01:15:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,7.51,02:05:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,7.29,02:25:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,6.43,01:55:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.29,02:15:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.29,02:55:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.71,02:15:00
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,02:30:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,5.86,02:55:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,4.57,03:05:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,3,03:05:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,2.14,02:45:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,2.14,02:55:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.29,03:40:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,1.29,02:20:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,1.14,02:30:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1,02:40:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,1,03:30:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGGP,LPL,Liverpool John Lennon,Liverpool,John Lennon,53.3336,-2.84972,GB,0.86,03:00:00
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.71,03:15:00
LEMI,RMU,Regi?n de Murcia International Airport,Corvera,Corvera,ES,37.803,-1.125,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,0.86,02:40:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,3.43,02:45:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.86,02:30:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1.43,01:55:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.14,02:50:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.71,02:25:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGGP,LPL,Liverpool John Lennon,Liverpool,John Lennon,53.3336,-2.84972,GB,0.43,02:40:00
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.43,02:35:00
