origin_airport_icao,origin_airport_iata,origin_airport_name,origin_city,region,country_code,origin_lat,origin_long,timezone,destination_airport_icao,destination_airport_iata,destination_airport_name,destination_airport_shortName,destination_airport_municipalityName,dest_lat,dest_long,destination_airport_countryCode,daily_flights,flight_time,co2
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGCC,MAN,Manchester,Manchester,EGCC,53.3537,-2.27495,GB,5.0,02:55:00,132746.6971785759
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGGD,BRS,Bristol,Bristol,EGGD,51.3827,-2.719089,GB,3.0,02:35:00,115787.19169280675
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGPH,EDI,Edinburgh,Edinburgh,EGPH,55.95,-3.372499,GB,1.71,03:15:00,156051.7146440867
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGPF,GLA,Glasgow,Glasgow,EGPF,55.8719,-4.43306,GB,1.71,03:15:00,156160.78406620552
LEAL,ALC,Alicante International Airport,Alicante,Valencia,ES,38.28219986,-0.558156014,Europe/Madrid,EGAA,BFS,Belfast,Belfast,EGAA,54.6575,-6.215829,GB,0.86,03:10:00,147722.99734999667
LEAM,LEI,Almeria International Airport,Almeria,Andalusia,ES,36.84389877,-2.370100021,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,0.71,02:45:00,126303.05913838174
LEBB,BIO,Bilbao Airport,Bilbao,Basque-Country,ES,43.30110168,-2.910609961,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.29,01:40:00,57260.4502598011
LEBB,BIO,Bilbao Airport,Bilbao,Basque-Country,ES,43.30110168,-2.910609961,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,3.14,01:50:00,70801.36592386411
LEBB,BIO,Bilbao Airport,Bilbao,Basque-Country,ES,43.30110168,-2.910609961,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.29,02:05:00,88384.68609766028
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,13.3,02:00:00,78698.60377228259
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,9.46,02:25:00,87591.16509556265
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,8.86,02:00:00,67804.04681943414
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,7.88,01:45:00,57006.8205269748
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,4.72,01:40:00,50364.31938441456
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,4.15,02:45:00,118783.58522165875
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,3.71,02:40:00,108984.62993497678
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,2.29,02:00:00,81072.34571599256
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,2.16,01:20:00,39271.25195191329
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,2.14,02:25:00,93196.96816476899
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,2.14,01:30:00,43369.93233454309
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,2.05,01:55:00,64974.52352754643
LEBL,BCN,Barcelona International Airport,Barcelona,Catalonia,ES,41.29710007,2.078459978,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.86,02:25:00,94050.19756241841
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,20.0,01:20:00,40635.16558302263
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,11.0,01:15:00,34693.24589683038
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,7.51,02:05:00,83942.50355021979
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,7.29,02:25:00,95795.30538094448
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,6.43,01:55:00,79778.54333537332
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.29,02:15:00,95754.7290847709
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.29,02:55:00,135778.62826906424
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.71,02:15:00,93728.92282480153
LEMD,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,40.4936,-3.56676,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,02:30:00,101799.66026031949
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,5.86,02:55:00,129892.43980538392
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,4.57,03:05:00,148786.63087151258
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,3.0,03:05:00,147065.45209910997
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,2.14,02:45:00,129585.01474748156
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,2.14,02:55:00,135890.91443181588
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.29,03:40:00,177146.99245587792
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,1.29,02:20:00,109082.06951131119
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,1.14,02:30:00,117477.16445584626
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1.0,02:40:00,123577.28157329958
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,1.0,03:30:00,168575.95220136963
LEMG,AGP,Malaga Airport,Malaga,Andalusia,ES,36.67490005,-4.499110222,Europe/Madrid,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.71,03:15:00,158236.12931955082
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,3.43,02:45:00,130054.99056240146
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.86,02:30:00,103395.64129579432
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1.43,01:55:00,76852.22538333027
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.14,02:50:00,124886.81915627004
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.71,02:25:00,109135.23442105713
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.43,02:35:00,109850.2230842796
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.29,01:45:00,62564.957864811
LEST,SCQ,Santiago de Compostela Airport,Santiago de Compostela,Galicia,ES,42.89630127,-8.415140152,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Geneva,46.2381,6.10895,CH,0.86,02:05:00,95589.4866160635
LEST,SCQ,Santiago de Compostela Airport,Santiago de Compostela,Galicia,ES,42.89630127,-8.415140152,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,B?le/Mulhouse,47.5896,7.52991,FR,0.43,02:15:00,106887.58706201798
LEVC,VLC,Valencia Airport,Valencia,Valencia,ES,39.48929977,-0.481624991,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.0,01:40:00,59414.414065627534
LEVC,VLC,Valencia Airport,Valencia,Valencia,ES,39.48929977,-0.481624991,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.57,02:30:00,102378.81762024533
LEVC,VLC,Valencia Airport,Valencia,Valencia,ES,39.48929977,-0.481624991,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.57,03:10:00,141311.02698644824
LEZL,SVQ,Sevilla Airport,Sevilla,Andalusia,ES,37.41799927,-5.893109798,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.57,02:45:00,125680.6064966653
LEZL,SVQ,Sevilla Airport,Sevilla,Andalusia,ES,37.41799927,-5.893109798,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.71,02:15:00,110190.361107566
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,4.53,01:10:00,36837.031797505
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.71,01:40:00,55599.12344454121
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFML,MRS,Marseille Provence,Marseille,Provence,43.43927,5.221424,FR,2.71,01:10:00,39453.50146320588
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,2.14,01:20:00,43878.193171457606
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,2.14,02:35:00,126385.08213319273
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,1.86,01:55:00,76545.40174063528
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,1.86,01:20:00,51070.33251913922
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFQQ,LIL,Lille-Lesquin,Lille/Lesquin,Lille-Lesquin,50.5619,3.08944,FR,1.43,01:25:00,55166.38090906262
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,1.29,01:40:00,60100.44086415371
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.86,01:25:00,55772.12585461332
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,0.86,03:45:00,184384.6662031537
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,0.43,03:20:00,165754.25978900574
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.43,02:00:00,75435.00180256828
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,0.29,02:35:00,120694.94804954084
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.29,01:30:00,58975.17404406824
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFPO,ORY,Paris-Orly,Paris,Orly,48.7253,2.35944,FR,23.43,01:20:00,45159.9567072777
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,4.71,01:00:00,29726.295388746985
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.14,01:55:00,81448.0303989187
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,2.86,01:05:00,35993.48029670377
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFQQ,LIL,Lille-Lesquin,Lille/Lesquin,Lille-Lesquin,50.5619,3.08944,FR,2.57,01:35:00,61756.8466495458
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,1.86,01:10:00,37294.587115954644
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.57,01:50:00,66683.19815626675
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.43,02:35:00,123946.60167654697
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFRN,RNS,Rennes-Saint-Jacques,Rennes/Saint-Jacques,Rennes-Saint-Jacques,48.0695,-1.734789,FR,1.43,01:15:00,43369.67109295188
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,1.29,01:40:00,68504.1830928147
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,1.0,01:10:00,37408.8860012921
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.6,01:25:00,51478.91815508417
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.57,01:50:00,72277.66753798292
LFBZ,BIQ,Biarritz-Anglet-Bayonne Airport,Biarritz/Anglet/Bayonne,Nouvelle-Aquitaine,FR,43.46839905,-1.52331996,Europe/Paris,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,2.86,01:35:00,54628.02077748389
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,4.86,01:10:00,36837.031797505
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,4.71,01:15:00,42554.41031277032
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,Toulouse-Blagnac,43.6291,1.363819,FR,4.67,01:05:00,29726.295388746985
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,4.14,01:35:00,56723.82951184922
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.0,02:30:00,110721.92943414832
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFRB,BES,Brest Bretagne,Brest/Guipavas,Brest Bretagne,48.4479,-4.41854,FR,2.71,01:35:00,61793.99126035779
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,2.43,02:10:00,96223.30740386076
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFRN,RNS,Rennes-Saint-Jacques,Rennes/Saint-Jacques,Rennes-Saint-Jacques,48.0695,-1.734789,FR,2.43,01:20:00,45931.12336152286
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LIRF,FCO,Leonardo da Vinci?Fiumicino,Rome,Leonardo da Vinci?Fiumicino,41.8045,12.2508,IT,2.14,01:30:00,57053.87743331231
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.71,03:03:00,152786.7694355467
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LEBL,BCN,Barcelona,Barcelona,Barcelona,41.2971,2.078459,ES,1.57,01:20:00,43369.93233454309
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.43,01:40:00,62579.41633856933
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,1.14,01:20:00,44768.04477413643
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GMAD,AGA,Al Massira,Agadir,Al Massira,30.325,-9.413069,MA,0.71,03:15:00,167827.86474821597
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,0.57,02:30:00,115012.17903396495
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,0.57,03:50:00,200584.6605411053
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.43,02:20:00,100876.41618895183
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.43,01:45:00,67332.2449400033
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPMA,FNC,Madeira,Funchal,Madeira,32.6979,-16.7745,PT,0.43,03:35:00,186859.47121192812
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,0.43,03:55:00,195921.43285194872
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,0.29,02:10:00,96516.34573457146
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.29,02:00:00,79057.48992407859
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,0.29,01:45:00,72601.72897151018
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,0.14,02:15:00,101271.16540343991
LFLS,GNB,Grenoble-Isere Airport,Grenoble/Saint-Geoirs,Auvergne-Rhone-Alpes,FR,45.36289978,5.329370022,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.71,01:40:00,60219.29740014823
