origin_airport;destination_airport_icao;destination_airport_iata;destination_airport_name;destination_airport_shortName;destination_airport_municipalityName;destination_airport_location;destination_airport_countryCode;daily_flights;0;1;2;3;4;5;6;7;8;9
EGCC;EDDH;HAM;Hamburg, Hamburg;Hamburg;EDDH;{'lat': 53.6304, 'lon': 9.988229};DE;0.86;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LIPZ;VCE;Venice Marco Polo, Venice;Marco Polo;Venice;{'lat': 45.5053, 'lon': 12.3519};IT;0.86;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LIMF;TRN;Turin, Torino;Turin;Torino;{'lat': 45.2008, 'lon': 7.64963};IT;0.75;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;0.71;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.57;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;0.57;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LXGB;GIB;Gibraltar, Gibraltar;Gibraltar;LXGB;{'lat': 36.1512, 'lon': -5.349659};GI;0.57;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;EGJJ;JER;Jersey, St Helier;Jersey;St Helier;{'lat': 49.2079, 'lon': -2.195509};JE;0.57;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LIRP;PSA;Pisa, Pisa;Pisa;LIRP;{'lat': 43.6839, 'lon': 10.3927};IT;0.57;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;DNTZ;NBE;Enfidha - Hammamet, Enfidha;Hammamet;Enfidha;{'lat': 36.075832, 'lon': 10.438611};TN;0.43;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LLBG;TLV;Ben Gurion, Tel Aviv Yafo;Ben Gurion;Tel Aviv Yafo;{'lat': 32.0114, 'lon': 34.8867};IL;0.43;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LEBB;BIO;Bilbao, Bilbao;Bilbao;LEBB;{'lat': 43.3011, 'lon': -2.910609};ES;0.29;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LTBS;DLM;Dalaman, Dalaman;Dalaman;LTBS;{'lat': 36.7131, 'lon': 28.7925};TR;0.29;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;0.29;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGCC;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;0.29;EGCC;MAN;Manchester Airport;Manchester;England;GB;53.3536987305;-2.2749500275;Europe/London;
EGGD;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;4.14;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;4.0;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;4.0;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGPF;GLA;Glasgow, Glasgow;Glasgow;EGPF;{'lat': 55.8719, 'lon': -4.43306};GB;3.0;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LEAL;ALC;Alicante, Alicante;Alicante;LEAL;{'lat': 38.2822, 'lon': -0.558156};ES;2.86;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGAA;BFS;Belfast, Belfast;Belfast;EGAA;{'lat': 54.6575, 'lon': -6.215829};GB;2.71;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;2.44;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LEMG;AGP;Mï¿½laga, Mï¿½laga;Mï¿½laga;LEMG;{'lat': 36.6749, 'lon': -4.49911};ES;2.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LPFR;FAO;Faro, Faro;Faro;LPFR;{'lat': 37.0144, 'lon': -7.965909};PT;2.0;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LEBL;BCN;Barcelona, Barcelona;Barcelona;LEBL;{'lat': 41.2971, 'lon': 2.078459};ES;1.86;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;1.86;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;GCRR;ACE;Lanzarote, Lanzarote Island;Lanzarote;Lanzarote Island;{'lat': 28.9455, 'lon': -13.605199};ES;1.72;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFPO;ORY;Paris-Orly, Paris;Orly;Paris;{'lat': 48.7253, 'lon': 2.35944};FR;1.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGNT;NCL;Newcastle, Newcastle upon Tyne;Newcastle;Newcastle upon Tyne;{'lat': 55.0375, 'lon': -1.691669};GB;1.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EPKK;KRK;John Paul II   Krakï¿½w-Balice, Krakï¿½w;John Paul II   -Balice;Krakï¿½w;{'lat': 50.0777, 'lon': 19.7848};PL;1.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LEMD;MAD;Adolfo Suï¿½rez Madridï¿½Barajas, Madrid;Adolfo Suï¿½rez ï¿½Barajas;Madrid;{'lat': 40.4936, 'lon': -3.56676};ES;1.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;1.14;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LEPA;PMI;Palma De Mallorca, Palma De Mallorca;Palma De Mallorca;LEPA;{'lat': 39.5517, 'lon': 2.73881};ES;0.86;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;BIKF;KEF;Keflavik, Reykjavik;Keflavik;Reykjavik;{'lat': 63.985, 'lon': -22.6056};IS;0.86;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LIRF;FCO;Leonardo da Vinciï¿½Fiumicino, Rome;Leonardo da Vinciï¿½Fiumicino;Rome;{'lat': 41.8045, 'lon': 12.2508};IT;0.86;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;GCLP;LPA;Gran Canaria, Gran Canaria Island;Gran Canaria;Gran Canaria Island;{'lat': 27.9319, 'lon': -15.386599};ES;0.83;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;GCFV;FUE;Fuerteventura, Fuerteventura Island;Fuerteventura;Fuerteventura Island;{'lat': 28.4527, 'lon': -13.8638};ES;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LPMA;FNC;Madeira, Funchal;Madeira;Funchal;{'lat': 32.6979, 'lon': -16.7745};PT;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LOWI;INN;Innsbruck, Innsbruck;Innsbruck;LOWI;{'lat': 47.2602, 'lon': 11.343999};AT;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGPE;INV;Inverness, Inverness;Inverness;EGPE;{'lat': 57.5425, 'lon': -4.0475};GB;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LCPH;PFO;Paphos, Paphos;Paphos;LCPH;{'lat': 34.718, 'lon': 32.4857};CY;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LKPR;PRG;Ruzyn, Prague;Ruzyn;Prague;{'lat': 50.1008, 'lon': 14.26};CZ;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LOWS;SZG;Salzburg, Salzburg;Salzburg;LOWS;{'lat': 47.7933, 'lon': 13.0043};AT;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;0.57;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LXGB;GIB;Gibraltar, Gibraltar;Gibraltar;LXGB;{'lat': 36.1512, 'lon': -5.349659};GI;0.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFLS;GNB;Grenoble-Isï¿½re, Grenoble/Saint-Geoirs;Grenoble-Isï¿½re;Grenoble/Saint-Geoirs;{'lat': 45.3629, 'lon': 5.32937};FR;0.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;HEGN;HRG;Hurghada, Hurghada;Hurghada;HEGN;{'lat': 27.1783, 'lon': 33.7994};EG;0.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;0.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;0.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LBSF;SOF;Sofia, Sofia;Sofia;LBSF;{'lat': 42.696693, 'lon': 23.411436};BG;0.43;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LGAV;ATH;Eleftherios Venizelos, Athens;Eleftherios Venizelos;Athens;{'lat': 37.9364, 'lon': 23.944498};GR;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGAC;BHD;George Best Belfast City, Belfast;George Best  City;Belfast;{'lat': 54.6181, 'lon': -5.872499};GB;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EKCH;CPH;Copenhagen Kastrup, Copenhagen;Kastrup;Copenhagen;{'lat': 55.6179, 'lon': 12.656};DK;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;EGNS;IOM;Isle of Man, Castletown;Isle of Man;Castletown;{'lat': 54.0833, 'lon': -4.623889};IM;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LIRP;PSA;Pisa, Pisa;Pisa;LIRP;{'lat': 43.6839, 'lon': 10.3927};IT;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;HESH;SSH;Sharm el Sheikh, Sharm el Sheikh;Sharm el Sheikh;HESH;{'lat': 27.9773, 'lon': 34.395};EG;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LIMF;TRN;Turin, Torino;Turin;Torino;{'lat': 45.2008, 'lon': 7.64963};IT;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGD;LIPZ;VCE;Venice Marco Polo, Venice;Marco Polo;Venice;{'lat': 45.5053, 'lon': 12.3519};IT;0.29;EGGD;BRS;Bristol International Airport;Bristol;England;GB;51.3827018738;-2.7190899849;Europe/London;
EGGP;EGAA;BFS;Belfast, Belfast;EGAA;Belfast;{'lat': 54.6575, 'lon': -6.215829};GB;3.29;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGP;LEAL;ALC;Alicante, Alicante;LEAL;Alicante;{'lat': 38.2822, 'lon': -0.558156};ES;1.71;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGP;LEMG;AGP;Mï¿½laga, Mï¿½laga;LEMG;Mï¿½laga;{'lat': 36.6749, 'lon': -4.49911};ES;1.0;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGP;LPFR;FAO;Faro, Faro;LPFR;Faro;{'lat': 37.0144, 'lon': -7.965909};PT;0.57;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGP;LEPA;PMI;Palma De Mallorca, Palma De Mallorca;LEPA;Palma De Mallorca;{'lat': 39.5517, 'lon': 2.73881};ES;0.43;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGP;LTAI;AYT;Antalya, Antalya;LTAI;Antalya;{'lat': 36.8987, 'lon': 30.8005};TR;0.14;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGP;LOWS;SZG;Salzburg, Salzburg;LOWS;Salzburg;{'lat': 47.7933, 'lon': 13.0043};AT;0.14;EGGP;LPL;Liverpool John Lennon Airport;Liverpool;England;GB;53.3335990906;-2.8497200012;Europe/London;
EGGW;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;7.86;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;5.57;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EGAA;BFS;Belfast, Belfast;Belfast;EGAA;{'lat': 54.6575, 'lon': -6.215829};GB;3.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LLBG;TLV;Ben Gurion, Tel Aviv Yafo;Ben Gurion;Tel Aviv Yafo;{'lat': 32.0114, 'lon': 34.8867};IL;3.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;3.0;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LEMG;AGP;Mï¿½laga, Mï¿½laga;Mï¿½laga;LEMG;{'lat': 36.6749, 'lon': -4.49911};ES;3.0;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;2.96;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EPKK;KRK;John Paul II   Krakï¿½w-Balice, Krakï¿½w;John Paul II   -Balice;Krakï¿½w;{'lat': 50.0777, 'lon': 19.7848};PL;2.86;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;2.86;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EGPF;GLA;Glasgow, Glasgow;Glasgow;EGPF;{'lat': 55.8719, 'lon': -4.43306};GB;2.14;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;BIKF;KEF;Keflavik, Reykjavik;Keflavik;Reykjavik;{'lat': 63.985, 'lon': -22.6056};IS;2.14;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;2.0;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;2.0;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LEBL;BCN;Barcelona, Barcelona;Barcelona;LEBL;{'lat': 41.2971, 'lon': 2.078459};ES;1.86;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;GCRR;ACE;Lanzarote, Lanzarote Island;Lanzarote;Lanzarote Island;{'lat': 28.9455, 'lon': -13.605199};ES;1.86;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LEAL;ALC;Alicante, Alicante;Alicante;LEAL;{'lat': 38.2822, 'lon': -0.558156};ES;1.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LPFR;FAO;Faro, Faro;Faro;LPFR;{'lat': 37.0144, 'lon': -7.965909};PT;1.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LCLK;LCA;Larnaca, Larnarca;Larnaca;Larnarca;{'lat': 34.8751, 'lon': 33.6249};CY;1.57;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EGJJ;JER;Jersey, St Helier;Jersey;St Helier;{'lat': 49.2079, 'lon': -2.195509};JE;1.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;1.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EGPD;ABZ;Aberdeen Dyce, Aberdeen;Dyce;Aberdeen;{'lat': 57.2019, 'lon': -2.197779};GB;1.14;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;1.14;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;EGPE;INV;Inverness, Inverness;Inverness;EGPE;{'lat': 57.5425, 'lon': -4.0475};GB;1.14;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;1.14;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LTAI;AYT;Antalya, Antalya;Antalya;LTAI;{'lat': 36.8987, 'lon': 30.8005};TR;1.0;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LIRN;NAP;Naples, Nï¿½poli;Naples;Nï¿½poli;{'lat': 40.886, 'lon': 14.2908};IT;1.0;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LFLS;GNB;Grenoble-Isï¿½re, Grenoble/Saint-Geoirs;Grenoble-Isï¿½re;Grenoble/Saint-Geoirs;{'lat': 45.3629, 'lon': 5.32937};FR;0.86;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;GCFV;FUE;Fuerteventura, Fuerteventura Island;Fuerteventura;Fuerteventura Island;{'lat': 28.4527, 'lon': -13.8638};ES;0.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;HEGN;HRG;Hurghada, Hurghada;Hurghada;HEGN;{'lat': 27.1783, 'lon': 33.7994};EG;0.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LEMD;MAD;Adolfo Suï¿½rez Madridï¿½Barajas, Madrid;Adolfo Suï¿½rez ï¿½Barajas;Madrid;{'lat': 40.4936, 'lon': -3.56676};ES;0.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;HESH;SSH;Sharm el Sheikh, Sharm el Sheikh;Sharm el Sheikh;HESH;{'lat': 27.9773, 'lon': 34.395};EG;0.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LSZH;ZRH;Kloten, Zurich;Kloten;Zurich;{'lat': 47.4647, 'lon': 8.549169};CH;0.71;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;GCLP;LPA;Gran Canaria, Gran Canaria Island;Gran Canaria;Gran Canaria Island;{'lat': 27.9319, 'lon': -15.386599};ES;0.57;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;0.57;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LTBS;DLM;Dalaman, Dalaman;Dalaman;LTBS;{'lat': 36.7131, 'lon': 28.7925};TR;0.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LOWI;INN;Innsbruck, Innsbruck;Innsbruck;LOWI;{'lat': 47.2602, 'lon': 11.343999};AT;0.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;GMMX;RAK;Menara, Marrakech;Menara;Marrakech;{'lat': 31.6069, 'lon': -8.036299};MA;0.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LEPA;PMI;Palma De Mallorca, Palma De Mallorca;Palma De Mallorca;LEPA;{'lat': 39.5517, 'lon': 2.73881};ES;0.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LIMF;TRN;Turin, Torino;Turin;Torino;{'lat': 45.2008, 'lon': 7.64963};IT;0.43;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;GMAD;AGA;Al Massira, Agadir;Al Massira;Agadir;{'lat': 30.325, 'lon': -9.413069};MA;0.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LICC;CTA;Catania-Fontanarossa, Catania;Fontanarossa;Catania;{'lat': 37.4668, 'lon': 15.066399};IT;0.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LICJ;PMO;Falconeï¿½Borsellino, Palermo;Falconeï¿½Borsellino;Palermo;{'lat': 38.176, 'lon': 13.090999};IT;0.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LCPH;PFO;Paphos, Paphos;Paphos;LCPH;{'lat': 34.718, 'lon': 32.4857};CY;0.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGGW;LOWS;SZG;Salzburg, Salzburg;Salzburg;LOWS;{'lat': 47.7933, 'lon': 13.0043};AT;0.29;EGGW;LTN;London Luton Airport;London;England;GB;51.8746986389;-0.3683330119;Europe/London;
EGHH;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;1.0;EGHH;BOH;Bournemouth Airport;Bournemouth;England;GB;50.7799987793;-1.8424999714;Europe/London;
EGHI;GVA;Geneva Cointrin, Geneva;Cointrin;GVA;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;0.86;EGHI;SOU;Southampton Airport;Southampton;England;GB;50.9502983093;-1.3567999601;Europe/London;
